,Apparaat-ID,Apparaat,Datum,Uur,Meetwaarde,Eenheid,Kost (EUR),Meettype,Type apparaat
2480,TM01:1578898,SLAAPKAMER2,2018-01-22,20:00,16.5,Celsius,0.0,Thermostat Actual value,
2481,TM01:1578898,SLAAPKAMER2,2018-01-22,20:15,16.5,Celsius,0.0,Thermostat Actual value,
2482,TM01:1578898,SLAAPKAMER2,2018-01-22,20:30,16.5,Celsius,0.0,Thermostat Actual value,
2483,TM01:1578898,SLAAPKAMER2,2018-01-22,20:45,16.5,Celsius,0.0,Thermostat Actual value,
2484,TM01:1578898,SLAAPKAMER2,2018-01-22,21:00,17.5,Celsius,0.0,Thermostat Actual value,
2485,TM01:1578898,SLAAPKAMER2,2018-01-22,21:15,18.0,Celsius,0.0,Thermostat Actual value,
2486,TM01:1578898,SLAAPKAMER2,2018-01-22,21:30,18.5,Celsius,0.0,Thermostat Actual value,
2487,TM01:1578898,SLAAPKAMER2,2018-01-22,21:45,18.5,Celsius,0.0,Thermostat Actual value,
2488,TM01:1578898,SLAAPKAMER2,2018-01-22,22:00,19.0,Celsius,0.0,Thermostat Actual value,
2489,TM01:1578898,SLAAPKAMER2,2018-01-22,22:15,19.0,Celsius,0.0,Thermostat Actual value,
2490,TM01:1578898,SLAAPKAMER2,2018-01-22,22:30,19.0,Celsius,0.0,Thermostat Actual value,
2491,TM01:1578898,SLAAPKAMER2,2018-01-22,22:45,19.0,Celsius,0.0,Thermostat Actual value,
2492,TM01:1578898,SLAAPKAMER2,2018-01-22,23:00,18.5,Celsius,0.0,Thermostat Actual value,
2493,TM01:1578898,SLAAPKAMER2,2018-01-22,23:15,18.5,Celsius,0.0,Thermostat Actual value,
2494,TM01:1578898,SLAAPKAMER2,2018-01-22,23:30,18.5,Celsius,0.0,Thermostat Actual value,
2495,TM01:1578898,SLAAPKAMER2,2018-01-22,23:45,18.0,Celsius,0.0,Thermostat Actual value,
2496,TM01:1578898,SLAAPKAMER2,2018-01-23,00:00,18.0,Celsius,0.0,Thermostat Actual value,
2497,TM01:1578898,SLAAPKAMER2,2018-01-23,00:15,17.5,Celsius,0.0,Thermostat Actual value,
2498,TM01:1578898,SLAAPKAMER2,2018-01-23,00:30,17.5,Celsius,0.0,Thermostat Actual value,
2499,TM01:1578898,SLAAPKAMER2,2018-01-23,00:45,17.5,Celsius,0.0,Thermostat Actual value,
2500,TM01:1578898,SLAAPKAMER2,2018-01-23,01:00,17.5,Celsius,0.0,Thermostat Actual value,
2501,TM01:1578898,SLAAPKAMER2,2018-01-23,01:15,17.5,Celsius,0.0,Thermostat Actual value,
2502,TM01:1578898,SLAAPKAMER2,2018-01-23,01:30,17.5,Celsius,0.0,Thermostat Actual value,
2503,TM01:1578898,SLAAPKAMER2,2018-01-23,01:45,17.5,Celsius,0.0,Thermostat Actual value,
2504,TM01:1578898,SLAAPKAMER2,2018-01-23,02:00,17.5,Celsius,0.0,Thermostat Actual value,
2505,TM01:1578898,SLAAPKAMER2,2018-01-23,02:15,17.5,Celsius,0.0,Thermostat Actual value,
2506,TM01:1578898,SLAAPKAMER2,2018-01-23,02:30,17.5,Celsius,0.0,Thermostat Actual value,
2507,TM01:1578898,SLAAPKAMER2,2018-01-23,02:45,17.0,Celsius,0.0,Thermostat Actual value,
2508,TM01:1578898,SLAAPKAMER2,2018-01-23,03:00,17.0,Celsius,0.0,Thermostat Actual value,
2509,TM01:1578898,SLAAPKAMER2,2018-01-23,03:15,17.0,Celsius,0.0,Thermostat Actual value,
2510,TM01:1578898,SLAAPKAMER2,2018-01-23,03:30,17.0,Celsius,0.0,Thermostat Actual value,
2511,TM01:1578898,SLAAPKAMER2,2018-01-23,03:45,17.0,Celsius,0.0,Thermostat Actual value,
2512,TM01:1578898,SLAAPKAMER2,2018-01-23,04:00,17.0,Celsius,0.0,Thermostat Actual value,
2513,TM01:1578898,SLAAPKAMER2,2018-01-23,04:15,17.0,Celsius,0.0,Thermostat Actual value,
2514,TM01:1578898,SLAAPKAMER2,2018-01-23,04:30,17.0,Celsius,0.0,Thermostat Actual value,
2515,TM01:1578898,SLAAPKAMER2,2018-01-23,04:45,17.0,Celsius,0.0,Thermostat Actual value,
2516,TM01:1578898,SLAAPKAMER2,2018-01-23,05:00,17.0,Celsius,0.0,Thermostat Actual value,
2517,TM01:1578898,SLAAPKAMER2,2018-01-23,05:15,17.0,Celsius,0.0,Thermostat Actual value,
2518,TM01:1578898,SLAAPKAMER2,2018-01-23,05:30,16.5,Celsius,0.0,Thermostat Actual value,
2519,TM01:1578898,SLAAPKAMER2,2018-01-23,05:45,16.5,Celsius,0.0,Thermostat Actual value,
2520,TM01:1578898,SLAAPKAMER2,2018-01-23,06:00,16.5,Celsius,0.0,Thermostat Actual value,
2521,TM01:1578898,SLAAPKAMER2,2018-01-23,06:15,16.5,Celsius,0.0,Thermostat Actual value,
2522,TM01:1578898,SLAAPKAMER2,2018-01-23,06:30,16.5,Celsius,0.0,Thermostat Actual value,
2523,TM01:1578898,SLAAPKAMER2,2018-01-23,06:45,17.0,Celsius,0.0,Thermostat Actual value,
2524,TM01:1578898,SLAAPKAMER2,2018-01-23,07:00,17.0,Celsius,0.0,Thermostat Actual value,
2525,TM01:1578898,SLAAPKAMER2,2018-01-23,07:15,18.0,Celsius,0.0,Thermostat Actual value,
2526,TM01:1578898,SLAAPKAMER2,2018-01-23,07:30,18.0,Celsius,0.0,Thermostat Actual value,
2527,TM01:1578898,SLAAPKAMER2,2018-01-23,07:45,18.0,Celsius,0.0,Thermostat Actual value,
2528,TM01:1578898,SLAAPKAMER2,2018-01-23,08:00,18.0,Celsius,0.0,Thermostat Actual value,
2529,TM01:1578898,SLAAPKAMER2,2018-01-23,08:15,18.0,Celsius,0.0,Thermostat Actual value,
2530,TM01:1578898,SLAAPKAMER2,2018-01-23,08:30,18.0,Celsius,0.0,Thermostat Actual value,
2531,TM01:1578898,SLAAPKAMER2,2018-01-23,08:45,18.0,Celsius,0.0,Thermostat Actual value,
2532,TM01:1578898,SLAAPKAMER2,2018-01-23,09:00,17.5,Celsius,0.0,Thermostat Actual value,
2533,TM01:1578898,SLAAPKAMER2,2018-01-23,09:15,17.5,Celsius,0.0,Thermostat Actual value,
2534,TM01:1578898,SLAAPKAMER2,2018-01-23,09:30,17.0,Celsius,0.0,Thermostat Actual value,
2535,TM01:1578898,SLAAPKAMER2,2018-01-23,09:45,17.0,Celsius,0.0,Thermostat Actual value,
2536,TM01:1578898,SLAAPKAMER2,2018-01-23,10:00,17.0,Celsius,0.0,Thermostat Actual value,
2537,TM01:1578898,SLAAPKAMER2,2018-01-23,10:15,17.0,Celsius,0.0,Thermostat Actual value,
2538,TM01:1578898,SLAAPKAMER2,2018-01-23,10:30,17.0,Celsius,0.0,Thermostat Actual value,
2539,TM01:1578898,SLAAPKAMER2,2018-01-23,10:45,17.0,Celsius,0.0,Thermostat Actual value,
2540,TM01:1578898,SLAAPKAMER2,2018-01-23,11:00,17.0,Celsius,0.0,Thermostat Actual value,
2541,TM01:1578898,SLAAPKAMER2,2018-01-23,11:15,17.0,Celsius,0.0,Thermostat Actual value,
2542,TM01:1578898,SLAAPKAMER2,2018-01-23,11:30,17.0,Celsius,0.0,Thermostat Actual value,
2543,TM01:1578898,SLAAPKAMER2,2018-01-23,11:45,17.0,Celsius,0.0,Thermostat Actual value,
2544,TM01:1578898,SLAAPKAMER2,2018-01-23,12:00,17.0,Celsius,0.0,Thermostat Actual value,
2545,TM01:1578898,SLAAPKAMER2,2018-01-23,12:15,17.0,Celsius,0.0,Thermostat Actual value,
2546,TM01:1578898,SLAAPKAMER2,2018-01-23,12:30,17.0,Celsius,0.0,Thermostat Actual value,
2547,TM01:1578898,SLAAPKAMER2,2018-01-23,12:45,16.5,Celsius,0.0,Thermostat Actual value,
2548,TM01:1578898,SLAAPKAMER2,2018-01-23,13:00,16.5,Celsius,0.0,Thermostat Actual value,
2549,TM01:1578898,SLAAPKAMER2,2018-01-23,13:15,16.5,Celsius,0.0,Thermostat Actual value,
2550,TM01:1578898,SLAAPKAMER2,2018-01-23,13:30,16.5,Celsius,0.0,Thermostat Actual value,
2551,TM01:1578898,SLAAPKAMER2,2018-01-23,13:45,16.5,Celsius,0.0,Thermostat Actual value,
2552,TM01:1578898,SLAAPKAMER2,2018-01-23,14:00,16.5,Celsius,0.0,Thermostat Actual value,
2553,TM01:1578898,SLAAPKAMER2,2018-01-23,14:15,16.5,Celsius,0.0,Thermostat Actual value,
2554,TM01:1578898,SLAAPKAMER2,2018-01-23,14:30,16.5,Celsius,0.0,Thermostat Actual value,
2555,TM01:1578898,SLAAPKAMER2,2018-01-23,14:45,16.5,Celsius,0.0,Thermostat Actual value,
2556,TM01:1578898,SLAAPKAMER2,2018-01-23,15:00,16.5,Celsius,0.0,Thermostat Actual value,
2557,TM01:1578898,SLAAPKAMER2,2018-01-23,15:15,16.5,Celsius,0.0,Thermostat Actual value,
2558,TM01:1578898,SLAAPKAMER2,2018-01-23,15:30,16.5,Celsius,0.0,Thermostat Actual value,
2559,TM01:1578898,SLAAPKAMER2,2018-01-23,15:45,16.5,Celsius,0.0,Thermostat Actual value,
2560,TM01:1578898,SLAAPKAMER2,2018-01-23,16:00,16.5,Celsius,0.0,Thermostat Actual value,
2561,TM01:1578898,SLAAPKAMER2,2018-01-23,16:15,16.5,Celsius,0.0,Thermostat Actual value,
2562,TM01:1578898,SLAAPKAMER2,2018-01-23,16:30,16.5,Celsius,0.0,Thermostat Actual value,
2563,TM01:1578898,SLAAPKAMER2,2018-01-23,16:45,16.5,Celsius,0.0,Thermostat Actual value,
2564,TM01:1578898,SLAAPKAMER2,2018-01-23,17:00,16.5,Celsius,0.0,Thermostat Actual value,
2565,TM01:1578898,SLAAPKAMER2,2018-01-23,17:15,16.5,Celsius,0.0,Thermostat Actual value,
2566,TM01:1578898,SLAAPKAMER2,2018-01-23,17:30,16.5,Celsius,0.0,Thermostat Actual value,
2567,TM01:1578898,SLAAPKAMER2,2018-01-23,17:45,16.5,Celsius,0.0,Thermostat Actual value,
2568,TM01:1578898,SLAAPKAMER2,2018-01-23,18:00,16.5,Celsius,0.0,Thermostat Actual value,
2569,TM01:1578898,SLAAPKAMER2,2018-01-23,18:15,16.5,Celsius,0.0,Thermostat Actual value,
2570,TM01:1578898,SLAAPKAMER2,2018-01-23,18:30,16.5,Celsius,0.0,Thermostat Actual value,
2571,TM01:1578898,SLAAPKAMER2,2018-01-23,18:45,16.5,Celsius,0.0,Thermostat Actual value,
2572,TM01:1578898,SLAAPKAMER2,2018-01-23,19:00,16.5,Celsius,0.0,Thermostat Actual value,
2573,TM01:1578898,SLAAPKAMER2,2018-01-23,19:15,16.5,Celsius,0.0,Thermostat Actual value,
2574,TM01:1578898,SLAAPKAMER2,2018-01-23,19:30,16.5,Celsius,0.0,Thermostat Actual value,
2575,TM01:1578898,SLAAPKAMER2,2018-01-23,19:45,16.5,Celsius,0.0,Thermostat Actual value,
2576,TM01:1578898,SLAAPKAMER2,2018-01-23,20:00,16.5,Celsius,0.0,Thermostat Actual value,
2577,TM01:1578898,SLAAPKAMER2,2018-01-23,20:15,16.5,Celsius,0.0,Thermostat Actual value,
2578,TM01:1578898,SLAAPKAMER2,2018-01-23,20:30,16.5,Celsius,0.0,Thermostat Actual value,
2579,TM01:1578898,SLAAPKAMER2,2018-01-23,20:45,16.5,Celsius,0.0,Thermostat Actual value,
2580,TM01:1578898,SLAAPKAMER2,2018-01-23,21:00,17.0,Celsius,0.0,Thermostat Actual value,
2581,TM01:1578898,SLAAPKAMER2,2018-01-23,21:15,17.5,Celsius,0.0,Thermostat Actual value,
2582,TM01:1578898,SLAAPKAMER2,2018-01-23,21:30,18.0,Celsius,0.0,Thermostat Actual value,
2583,TM01:1578898,SLAAPKAMER2,2018-01-23,21:45,18.0,Celsius,0.0,Thermostat Actual value,
2584,TM01:1578898,SLAAPKAMER2,2018-01-23,22:00,18.0,Celsius,0.0,Thermostat Actual value,
2585,TM01:1578898,SLAAPKAMER2,2018-01-23,22:15,17.5,Celsius,0.0,Thermostat Actual value,
2586,TM01:1578898,SLAAPKAMER2,2018-01-23,22:30,17.0,Celsius,0.0,Thermostat Actual value,
2587,TM01:1578898,SLAAPKAMER2,2018-01-23,22:45,17.0,Celsius,0.0,Thermostat Actual value,
2588,TM01:1578898,SLAAPKAMER2,2018-01-23,23:00,17.0,Celsius,0.0,Thermostat Actual value,
2589,TM01:1578898,SLAAPKAMER2,2018-01-23,23:15,17.0,Celsius,0.0,Thermostat Actual value,
2590,TM01:1578898,SLAAPKAMER2,2018-01-23,23:30,17.0,Celsius,0.0,Thermostat Actual value,
2591,TM01:1578898,SLAAPKAMER2,2018-01-23,23:45,17.0,Celsius,0.0,Thermostat Actual value,
2592,TM01:1578898,SLAAPKAMER2,2018-01-24,00:00,16.5,Celsius,0.0,Thermostat Actual value,
2593,TM01:1578898,SLAAPKAMER2,2018-01-24,00:15,16.5,Celsius,0.0,Thermostat Actual value,
2594,TM01:1578898,SLAAPKAMER2,2018-01-24,00:30,16.5,Celsius,0.0,Thermostat Actual value,
2595,TM01:1578898,SLAAPKAMER2,2018-01-24,00:45,16.5,Celsius,0.0,Thermostat Actual value,
2596,TM01:1578898,SLAAPKAMER2,2018-01-24,01:00,16.5,Celsius,0.0,Thermostat Actual value,
2597,TM01:1578898,SLAAPKAMER2,2018-01-24,01:15,16.5,Celsius,0.0,Thermostat Actual value,
2598,TM01:1578898,SLAAPKAMER2,2018-01-24,01:30,16.5,Celsius,0.0,Thermostat Actual value,
2599,TM01:1578898,SLAAPKAMER2,2018-01-24,01:45,16.5,Celsius,0.0,Thermostat Actual value,
2600,TM01:1578898,SLAAPKAMER2,2018-01-24,02:00,16.5,Celsius,0.0,Thermostat Actual value,
2601,TM01:1578898,SLAAPKAMER2,2018-01-24,02:15,16.5,Celsius,0.0,Thermostat Actual value,
2602,TM01:1578898,SLAAPKAMER2,2018-01-24,02:30,16.5,Celsius,0.0,Thermostat Actual value,
2603,TM01:1578898,SLAAPKAMER2,2018-01-24,02:45,16.5,Celsius,0.0,Thermostat Actual value,
2604,TM01:1578898,SLAAPKAMER2,2018-01-24,03:00,16.5,Celsius,0.0,Thermostat Actual value,
2605,TM01:1578898,SLAAPKAMER2,2018-01-24,03:15,16.5,Celsius,0.0,Thermostat Actual value,
2606,TM01:1578898,SLAAPKAMER2,2018-01-24,03:30,16.5,Celsius,0.0,Thermostat Actual value,
2607,TM01:1578898,SLAAPKAMER2,2018-01-24,03:45,16.5,Celsius,0.0,Thermostat Actual value,
2608,TM01:1578898,SLAAPKAMER2,2018-01-24,04:00,16.5,Celsius,0.0,Thermostat Actual value,
2609,TM01:1578898,SLAAPKAMER2,2018-01-24,04:15,16.5,Celsius,0.0,Thermostat Actual value,
2610,TM01:1578898,SLAAPKAMER2,2018-01-24,04:30,16.5,Celsius,0.0,Thermostat Actual value,
2611,TM01:1578898,SLAAPKAMER2,2018-01-24,04:45,16.5,Celsius,0.0,Thermostat Actual value,
2612,TM01:1578898,SLAAPKAMER2,2018-01-24,05:00,16.5,Celsius,0.0,Thermostat Actual value,
2613,TM01:1578898,SLAAPKAMER2,2018-01-24,05:15,16.5,Celsius,0.0,Thermostat Actual value,
2614,TM01:1578898,SLAAPKAMER2,2018-01-24,05:30,16.5,Celsius,0.0,Thermostat Actual value,
2615,TM01:1578898,SLAAPKAMER2,2018-01-24,05:45,16.5,Celsius,0.0,Thermostat Actual value,
2616,TM01:1578898,SLAAPKAMER2,2018-01-24,06:00,16.5,Celsius,0.0,Thermostat Actual value,
2617,TM01:1578898,SLAAPKAMER2,2018-01-24,06:15,16.5,Celsius,0.0,Thermostat Actual value,
2618,TM01:1578898,SLAAPKAMER2,2018-01-24,06:30,17.0,Celsius,0.0,Thermostat Actual value,
2619,TM01:1578898,SLAAPKAMER2,2018-01-24,06:45,17.0,Celsius,0.0,Thermostat Actual value,
2620,TM01:1578898,SLAAPKAMER2,2018-01-24,07:00,17.0,Celsius,0.0,Thermostat Actual value,
2621,TM01:1578898,SLAAPKAMER2,2018-01-24,07:15,17.0,Celsius,0.0,Thermostat Actual value,
2622,TM01:1578898,SLAAPKAMER2,2018-01-24,07:30,17.0,Celsius,0.0,Thermostat Actual value,
2623,TM01:1578898,SLAAPKAMER2,2018-01-24,07:45,16.5,Celsius,0.0,Thermostat Actual value,
2624,TM01:1578898,SLAAPKAMER2,2018-01-24,08:00,16.5,Celsius,0.0,Thermostat Actual value,
2625,TM01:1578898,SLAAPKAMER2,2018-01-24,08:15,16.5,Celsius,0.0,Thermostat Actual value,
2626,TM01:1578898,SLAAPKAMER2,2018-01-24,08:30,16.5,Celsius,0.0,Thermostat Actual value,
2627,TM01:1578898,SLAAPKAMER2,2018-01-24,08:45,16.5,Celsius,0.0,Thermostat Actual value,
2628,TM01:1578898,SLAAPKAMER2,2018-01-24,09:00,16.5,Celsius,0.0,Thermostat Actual value,
2629,TM01:1578898,SLAAPKAMER2,2018-01-24,09:15,16.5,Celsius,0.0,Thermostat Actual value,
2630,TM01:1578898,SLAAPKAMER2,2018-01-24,09:30,16.5,Celsius,0.0,Thermostat Actual value,
2631,TM01:1578898,SLAAPKAMER2,2018-01-24,09:45,16.5,Celsius,0.0,Thermostat Actual value,
2632,TM01:1578898,SLAAPKAMER2,2018-01-24,10:00,16.5,Celsius,0.0,Thermostat Actual value,
2633,TM01:1578898,SLAAPKAMER2,2018-01-24,10:15,16.5,Celsius,0.0,Thermostat Actual value,
2634,TM01:1578898,SLAAPKAMER2,2018-01-24,10:30,16.5,Celsius,0.0,Thermostat Actual value,
2635,TM01:1578898,SLAAPKAMER2,2018-01-24,10:45,16.5,Celsius,0.0,Thermostat Actual value,
2636,TM01:1578898,SLAAPKAMER2,2018-01-24,11:00,16.5,Celsius,0.0,Thermostat Actual value,
2637,TM01:1578898,SLAAPKAMER2,2018-01-24,11:15,16.5,Celsius,0.0,Thermostat Actual value,
2638,TM01:1578898,SLAAPKAMER2,2018-01-24,11:30,16.5,Celsius,0.0,Thermostat Actual value,
2639,TM01:1578898,SLAAPKAMER2,2018-01-24,11:45,16.5,Celsius,0.0,Thermostat Actual value,
2640,TM01:1578898,SLAAPKAMER2,2018-01-24,12:00,16.5,Celsius,0.0,Thermostat Actual value,
2641,TM01:1578898,SLAAPKAMER2,2018-01-24,12:15,16.5,Celsius,0.0,Thermostat Actual value,
2642,TM01:1578898,SLAAPKAMER2,2018-01-24,12:30,16.5,Celsius,0.0,Thermostat Actual value,
2643,TM01:1578898,SLAAPKAMER2,2018-01-24,12:45,16.5,Celsius,0.0,Thermostat Actual value,
2644,TM01:1578898,SLAAPKAMER2,2018-01-24,13:00,16.5,Celsius,0.0,Thermostat Actual value,
2645,TM01:1578898,SLAAPKAMER2,2018-01-24,13:15,16.5,Celsius,0.0,Thermostat Actual value,
2646,TM01:1578898,SLAAPKAMER2,2018-01-24,13:30,16.5,Celsius,0.0,Thermostat Actual value,
2647,TM01:1578898,SLAAPKAMER2,2018-01-24,13:45,16.5,Celsius,0.0,Thermostat Actual value,
2648,TM01:1578898,SLAAPKAMER2,2018-01-24,14:00,16.5,Celsius,0.0,Thermostat Actual value,
2649,TM01:1578898,SLAAPKAMER2,2018-01-24,14:15,16.5,Celsius,0.0,Thermostat Actual value,
2650,TM01:1578898,SLAAPKAMER2,2018-01-24,14:30,16.5,Celsius,0.0,Thermostat Actual value,
2651,TM01:1578898,SLAAPKAMER2,2018-01-24,14:45,17.0,Celsius,0.0,Thermostat Actual value,
2652,TM01:1578898,SLAAPKAMER2,2018-01-24,15:00,17.0,Celsius,0.0,Thermostat Actual value,
2653,TM01:1578898,SLAAPKAMER2,2018-01-24,15:15,17.0,Celsius,0.0,Thermostat Actual value,
2654,TM01:1578898,SLAAPKAMER2,2018-01-24,15:30,17.0,Celsius,0.0,Thermostat Actual value,
2655,TM01:1578898,SLAAPKAMER2,2018-01-24,15:45,17.0,Celsius,0.0,Thermostat Actual value,
2656,TM01:1578898,SLAAPKAMER2,2018-01-24,16:00,17.0,Celsius,0.0,Thermostat Actual value,
2657,TM01:1578898,SLAAPKAMER2,2018-01-24,16:15,17.0,Celsius,0.0,Thermostat Actual value,
2658,TM01:1578898,SLAAPKAMER2,2018-01-24,16:30,17.0,Celsius,0.0,Thermostat Actual value,
2659,TM01:1578898,SLAAPKAMER2,2018-01-24,16:45,16.5,Celsius,0.0,Thermostat Actual value,
2660,TM01:1578898,SLAAPKAMER2,2018-01-24,17:00,16.5,Celsius,0.0,Thermostat Actual value,
2661,TM01:1578898,SLAAPKAMER2,2018-01-24,17:15,16.5,Celsius,0.0,Thermostat Actual value,
2662,TM01:1578898,SLAAPKAMER2,2018-01-24,17:30,16.5,Celsius,0.0,Thermostat Actual value,
2663,TM01:1578898,SLAAPKAMER2,2018-01-24,17:45,16.5,Celsius,0.0,Thermostat Actual value,
2664,TM01:1578898,SLAAPKAMER2,2018-01-24,18:00,16.5,Celsius,0.0,Thermostat Actual value,
2665,TM01:1578898,SLAAPKAMER2,2018-01-24,18:15,16.5,Celsius,0.0,Thermostat Actual value,
2666,TM01:1578898,SLAAPKAMER2,2018-01-24,18:30,16.5,Celsius,0.0,Thermostat Actual value,
2667,TM01:1578898,SLAAPKAMER2,2018-01-24,18:45,16.5,Celsius,0.0,Thermostat Actual value,
2668,TM01:1578898,SLAAPKAMER2,2018-01-24,19:00,16.5,Celsius,0.0,Thermostat Actual value,
2669,TM01:1578898,SLAAPKAMER2,2018-01-24,19:15,16.5,Celsius,0.0,Thermostat Actual value,
2670,TM01:1578898,SLAAPKAMER2,2018-01-24,19:30,16.5,Celsius,0.0,Thermostat Actual value,
2671,TM01:1578898,SLAAPKAMER2,2018-01-24,19:45,16.5,Celsius,0.0,Thermostat Actual value,
2672,TM01:1578898,SLAAPKAMER2,2018-01-24,20:00,16.5,Celsius,0.0,Thermostat Actual value,
2673,TM01:1578898,SLAAPKAMER2,2018-01-24,20:15,16.5,Celsius,0.0,Thermostat Actual value,
2674,TM01:1578898,SLAAPKAMER2,2018-01-24,20:30,16.5,Celsius,0.0,Thermostat Actual value,
2675,TM01:1578898,SLAAPKAMER2,2018-01-24,20:45,17.0,Celsius,0.0,Thermostat Actual value,
2676,TM01:1578898,SLAAPKAMER2,2018-01-24,21:00,17.0,Celsius,0.0,Thermostat Actual value,
2677,TM01:1578898,SLAAPKAMER2,2018-01-24,21:15,17.0,Celsius,0.0,Thermostat Actual value,
2678,TM01:1578898,SLAAPKAMER2,2018-01-24,21:30,17.0,Celsius,0.0,Thermostat Actual value,
2679,TM01:1578898,SLAAPKAMER2,2018-01-24,21:45,17.0,Celsius,0.0,Thermostat Actual value,
2680,TM01:1578898,SLAAPKAMER2,2018-01-24,22:00,17.0,Celsius,0.0,Thermostat Actual value,
2681,TM01:1578898,SLAAPKAMER2,2018-01-24,22:15,17.0,Celsius,0.0,Thermostat Actual value,
2682,TM01:1578898,SLAAPKAMER2,2018-01-24,22:30,17.0,Celsius,0.0,Thermostat Actual value,
2683,TM01:1578898,SLAAPKAMER2,2018-01-24,22:45,16.5,Celsius,0.0,Thermostat Actual value,
2684,TM01:1578898,SLAAPKAMER2,2018-01-24,23:00,16.5,Celsius,0.0,Thermostat Actual value,
2685,TM01:1578898,SLAAPKAMER2,2018-01-24,23:15,16.5,Celsius,0.0,Thermostat Actual value,
2686,TM01:1578898,SLAAPKAMER2,2018-01-24,23:30,16.5,Celsius,0.0,Thermostat Actual value,
2687,TM01:1578898,SLAAPKAMER2,2018-01-24,23:45,16.5,Celsius,0.0,Thermostat Actual value,
2688,TM01:1578898,SLAAPKAMER2,2018-01-25,00:00,16.5,Celsius,0.0,Thermostat Actual value,
2689,TM01:1578898,SLAAPKAMER2,2018-01-25,00:15,16.5,Celsius,0.0,Thermostat Actual value,
2690,TM01:1578898,SLAAPKAMER2,2018-01-25,00:30,16.5,Celsius,0.0,Thermostat Actual value,
2691,TM01:1578898,SLAAPKAMER2,2018-01-25,00:45,16.5,Celsius,0.0,Thermostat Actual value,
2692,TM01:1578898,SLAAPKAMER2,2018-01-25,01:00,16.5,Celsius,0.0,Thermostat Actual value,
2693,TM01:1578898,SLAAPKAMER2,2018-01-25,01:15,16.5,Celsius,0.0,Thermostat Actual value,
2694,TM01:1578898,SLAAPKAMER2,2018-01-25,01:30,16.5,Celsius,0.0,Thermostat Actual value,
2695,TM01:1578898,SLAAPKAMER2,2018-01-25,01:45,16.5,Celsius,0.0,Thermostat Actual value,
2696,TM01:1578898,SLAAPKAMER2,2018-01-25,02:00,16.5,Celsius,0.0,Thermostat Actual value,
2697,TM01:1578898,SLAAPKAMER2,2018-01-25,02:15,16.5,Celsius,0.0,Thermostat Actual value,
2698,TM01:1578898,SLAAPKAMER2,2018-01-25,02:30,16.5,Celsius,0.0,Thermostat Actual value,
2699,TM01:1578898,SLAAPKAMER2,2018-01-25,02:45,16.5,Celsius,0.0,Thermostat Actual value,
2700,TM01:1578898,SLAAPKAMER2,2018-01-25,03:00,16.5,Celsius,0.0,Thermostat Actual value,
2701,TM01:1578898,SLAAPKAMER2,2018-01-25,03:15,16.5,Celsius,0.0,Thermostat Actual value,
2702,TM01:1578898,SLAAPKAMER2,2018-01-25,03:30,16.5,Celsius,0.0,Thermostat Actual value,
2703,TM01:1578898,SLAAPKAMER2,2018-01-25,03:45,16.5,Celsius,0.0,Thermostat Actual value,
2704,TM01:1578898,SLAAPKAMER2,2018-01-25,04:00,16.5,Celsius,0.0,Thermostat Actual value,
2705,TM01:1578898,SLAAPKAMER2,2018-01-25,04:15,16.5,Celsius,0.0,Thermostat Actual value,
2706,TM01:1578898,SLAAPKAMER2,2018-01-25,04:30,16.5,Celsius,0.0,Thermostat Actual value,
2707,TM01:1578898,SLAAPKAMER2,2018-01-25,04:45,16.5,Celsius,0.0,Thermostat Actual value,
2708,TM01:1578898,SLAAPKAMER2,2018-01-25,05:00,16.5,Celsius,0.0,Thermostat Actual value,
2709,TM01:1578898,SLAAPKAMER2,2018-01-25,05:15,16.5,Celsius,0.0,Thermostat Actual value,
2710,TM01:1578898,SLAAPKAMER2,2018-01-25,05:30,16.0,Celsius,0.0,Thermostat Actual value,
2711,TM01:1578898,SLAAPKAMER2,2018-01-25,05:45,16.0,Celsius,0.0,Thermostat Actual value,
2712,TM01:1578898,SLAAPKAMER2,2018-01-25,06:00,16.0,Celsius,0.0,Thermostat Actual value,
2713,TM01:1578898,SLAAPKAMER2,2018-01-25,06:15,16.5,Celsius,0.0,Thermostat Actual value,
2714,TM01:1578898,SLAAPKAMER2,2018-01-25,06:30,16.5,Celsius,0.0,Thermostat Actual value,
2715,TM01:1578898,SLAAPKAMER2,2018-01-25,06:45,16.5,Celsius,0.0,Thermostat Actual value,
2716,TM01:1578898,SLAAPKAMER2,2018-01-25,07:00,16.5,Celsius,0.0,Thermostat Actual value,
2717,TM01:1578898,SLAAPKAMER2,2018-01-25,07:15,16.5,Celsius,0.0,Thermostat Actual value,
2718,TM01:1578898,SLAAPKAMER2,2018-01-25,07:30,16.5,Celsius,0.0,Thermostat Actual value,
2719,TM01:1578898,SLAAPKAMER2,2018-01-25,07:45,16.0,Celsius,0.0,Thermostat Actual value,
2720,TM01:1578898,SLAAPKAMER2,2018-01-25,08:00,16.0,Celsius,0.0,Thermostat Actual value,
2721,TM01:1578898,SLAAPKAMER2,2018-01-25,08:15,16.0,Celsius,0.0,Thermostat Actual value,
2722,TM01:1578898,SLAAPKAMER2,2018-01-25,08:30,16.0,Celsius,0.0,Thermostat Actual value,
2723,TM01:1578898,SLAAPKAMER2,2018-01-25,08:45,16.0,Celsius,0.0,Thermostat Actual value,
